,dimensions,count,frequency
2258,"1/2 x 7"" (1.3 x 17.8 cm)",2,0.0001626280696048138
2259,"inflated: 33 x 47 1/8 x 40 1/4"" (83.8 x 119.7 x 102.9 cm)",2,0.0001626280696048138
2260,"composition (irreg.): 1 1/4 × 1 5/8"" (3.1 × 4.2 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",2,0.0001626280696048138
2261,"composition (irreg.): 6 1/16 × 6 1/4"" (15.4 × 15.9 cm); page: 12 13/16 × 9 15/16"" (32.6 × 25.2 cm)",2,0.0001626280696048138
2262,"irreg. composition  6 1/8 x 3 5/8"" (15.5 x 9.2 cm)",2,0.0001626280696048138
2263,"composition (irreg.): 5 5/16 × 7 7/16"" (13.5 × 18.9 cm); page (each): 12 1/2 × 9 15/16"" (31.7 × 25.2 cm)",2,0.0001626280696048138
2264,"8 7/16 x 5 7/8"" (21.5 x 15 cm)",2,0.0001626280696048138
2265,"plate: 14 13/16 x 6 3/16"" (37.6 x 15.7 cm); page: 22 13/16 x 15 9/16"" (58 x 39.5 cm)",2,0.0001626280696048138
2266,"33 1/2 x 21 x 22"" (85.1 x 53.3 x 55.9 cm)",2,0.0001626280696048138
2267,"3 3/8 x 4 1/8"" (8.5 x 10.5 cm)",2,0.0001626280696048138
2268,"composition (irreg.): 17 × 13 15/16"" (43.2 × 35.4 cm); page: 18 7/8 × 14 1/8"" (48 × 35.9 cm)",2,0.0001626280696048138
2269,"composition (irreg.): 6 5/16 × 8 3/4"" (16 × 22.2 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",2,0.0001626280696048138
2270,"plate: 8 11/16 x 12 5/8"" (22.1 x 32 cm)",2,0.0001626280696048138
2271,"overall: 6 1/2 x 11 1/4 x 10"" (16.5 x 28.6 x 25.4 cm)
.a (dish): 4 x 11 1/4 x 10"" (10.2 x 28.6 x 25.4 cm)
.b (cover): 2 1/2 x 9 1/2"" (6.4 x 24.1 cm)",2,0.0001626280696048138
2272,"composition (irreg.): 13 3/4 x 10"" (34.9 x 25.4 cm); sheet: 15 3/8 x 11 1/8"" (39 x 28.2 cm)",2,0.0001626280696048138
2273,"11 1/2 x 15 5/8"" (29.2 x 39.7 cm)",2,0.0001626280696048138
2274,"10 1/8 x 11"" (25.7 x 28 cm)",2,0.0001626280696048138
2275,"composition (irreg.): 12 3/16 x 9 1/4"" (31 x 23.5 cm); page: 14 3/16 x 11 1/4"" (36 x 28.5 cm)",2,0.0001626280696048138
2276,"29 1/2 x 19 3/8"" (74.9 x 49.2 cm)",2,0.0001626280696048138
2277,"plate: 23 5/8 x 17 5/8"" (60 x 44.7 cm); sheet (irreg.): 25 11/16 x 19 3/4"" (65.2 x 50.2 cm)",2,0.0001626280696048138
2278,"2 1/2 x 7 1/2 x 7 1/2"" (6.4 x 19 x 19 cm)",2,0.0001626280696048138
2279,"11 x 8 1/4"" (27.9 x 21 cm)",2,0.0001626280696048138
2280,"other: 10 x 6 1/2"" (25.4 x 16.5 cm)",2,0.0001626280696048138
2281,"composition: 4 1/8 x 3 5/16"" (10.5 x 8.4 cm); sheet: 8 1/4 x 9 1/16"" (21 x 23 cm)",2,0.0001626280696048138
2282,"3 3/8 x 2 1/8"" (8.6 x 5.4 cm)",2,0.0001626280696048138
2283,"36 x 23 1/8"" (91.4 x 58.7 cm)",2,0.0001626280696048138
2284,"4 1/2 × 6 3/8"" (11.4 × 16.2 cm)",2,0.0001626280696048138
2285,"118 x 78"" (299.7 x 198.1 cm)",2,0.0001626280696048138
2286,"each: 15 1/2 x 17 3/8 x 12 1/8"" (39.4 x 44.1 x 30.8 cm)",2,0.0001626280696048138
2287,"1/16 x 3 3/8 x 2 1/8"" (0.2 x 8.5 x 5.4 cm)",2,0.0001626280696048138
2288,"composition (irreg.): 13/16 x 4 1/8"" (2.1 x 10.5cm); page: 10 7/16 x 7 7/8"" (26.5 x 20 cm)",2,0.0001626280696048138
2289,"plate: 8 1/4 x 5 1/2"" (20.9 x 14 cm); sheet: 14 15/16 x 11"" (38 x 28 cm)",2,0.0001626280696048138
2290,"composition: 2 13/16 x 3 1/8"" (7.2 x 7.9 cm); page: 9 1/16 x 6 1/8"" (23 x 15.6 cm)",2,0.0001626280696048138
2291,"242 x 46"" (614.7 x 116.8 cm)",2,0.0001626280696048138
2292,"plate: 8 13/16 x 11 3/8"" (22.4 x 28.9cm)",2,0.0001626280696048138
2293,"39 1/2 x 24 3/4"" (100.3 x 62.9 cm)",2,0.0001626280696048138
2294,"3 1/2 x 3 1/2 x 3/16"" (9 x 9 x 0.4 cm)",2,0.0001626280696048138
2295,"19 1/4 x 12 5/8"" (48.9 x 32.1 cm)",2,0.0001626280696048138
2296,"page (each, irreg.): 11 5/16 x 9 3/16"" (28.7 x 23.3 cm); overall (closed, with case): 12 3/8 x 10 x 1 5/8"" (31.4 x 25.4 x 4.1 cm)",2,0.0001626280696048138
2297,"33 x 23 3/8"" (83.8 x 59.3cm)",2,0.0001626280696048138
2298,"plate: 11 5/16 x 9"" (28.8 x 22.8cm)",2,0.0001626280696048138
2299,"1 1/4 x 6 3/4"" (3.2 x 17.1 cm)",2,0.0001626280696048138
2300,"22 1/4 x 30 3/4"" (57.7 x 78 cm)",2,0.0001626280696048138
2301,"overall: 17 x 27 x 27"" (43.2 x 68.6 x 68.6 cm)",2,0.0001626280696048138
2302,"composition (irreg.): 7 5/16 × 10 1/16"" (18.5 × 25.6 cm); page: 9 5/8 × 11 7/16"" (24.4 × 29 cm)",2,0.0001626280696048138
2303,"4 7/8 x 6"" (12.3 x 15.3 cm)",2,0.0001626280696048138
2304,"3 3/4 x 4 5/8"" (9.5 x 11.7 cm)",2,0.0001626280696048138
2305,"40 1/2 x 29"" (102.9 x 73.7 cm)",2,0.0001626280696048138
2306,"25 3/4 x 20 x 29"" (65.4 x 50.8 x 73.7 cm)",2,0.0001626280696048138
2307,"composition (irreg.): 4 5/16 x 4 3/4"" (11 x 12 cm); page: 8 1/4 x 7 1/16"" (21 x 18 cm)",2,0.0001626280696048138
2308,"38 1/2 x 27 1/2"" (97.8 x 70 cm)",2,0.0001626280696048138
2309,"composition (irreg.): 13 9/16 × 10 1/2"" (34.4 × 26.7 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",2,0.0001626280696048138
2310,"84 x 50"" (213.4 x 127 cm)",2,0.0001626280696048138
2311,"page  10 x 7 15/16"" (25 x 20.3 cm)",2,0.0001626280696048138
2312,"each: 7 x 2 3/8"" (17.8 x 6 cm)",2,0.0001626280696048138
2313,"29 x 23 1/4 x 15"" (73.7 x 59 x 38.1 cm)",2,0.0001626280696048138
2314,"2 3/4 x 4 5/8"" (7 x 11.7 cm)",2,0.0001626280696048138
2315,"composition (irreg.): 7 9/16 × 9 1/4"" (19.2 × 23.5 cm); sheet: 7 5/8 × 9 7/16"" (19.3 × 23.9 cm)",2,0.0001626280696048138
2316,"page (each): 4 9/16 x 5 11/16"" (11.6 x 14.4 cm); overall (closed): 4 9/16 x 5 11/16 x 1/16"" (11.6 x 14.4 x 0.1 cm)",2,0.0001626280696048138
2317,"composition (irreg.): 14 1/8 × 10 3/16"" (35.9 × 25.8 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",2,0.0001626280696048138
2318,"39 x 13 3/8"" (99.1 x 34 cm)",2,0.0001626280696048138
2319,".1 (container): 4 7/8 x 2"" (12.4 x 5.1 cm)
.2 (tumbler): 3 1/2 x 3 3/8"" (8.9 x 8.6 cm)
.3 (cocktail pitcher): 8 1/4 x 2 7/8"" (21 x 7.3 cm)",2,0.0001626280696048138
2320,"8 3/8 x 14 3/4 x 9 3/4"" (21.2 x 37.5 x 24.8 cm)",2,0.0001626280696048138
2321,"composition (irreg.): 10 11/16 x 8 7/16"" (27.2 x 21.5 cm); page: 11 x 8 7/8"" (28 x 22.5 cm)",2,0.0001626280696048138
2322,"6 1/4 x 8 1/4"" (15.9 x 21 cm)",2,0.0001626280696048138
2323,"26 1/4 x 18 5/8"" (66.7 x 47.3 cm)",2,0.0001626280696048138
2324,"composition (irreg.): 6 1/4 x 7 3/16"" (15.9 x 18.3 cm); page: 17 5/8 x 12 5/16"" (44.8 x 31.3 cm)",2,0.0001626280696048138
2325,"10 7/8 x 9 3/16 x 1/2"" (27.6 x 23.3 x 1.3 cm)",2,0.0001626280696048138
2326,"50 1/2 x 35 1/2"" x (127.6 x 90.1 cm)",2,0.0001626280696048138
2327,"24 1/2 x 34 1/2"" (62.2 x 87.6 cm)",2,0.0001626280696048138
2328,"34 3/8 x 24 1/4"" (87.3 x 61.6 cm)",2,0.0001626280696048138
2329,"10 1/2 x 2 3/4"" (26.7 x 7 cm)",2,0.0001626280696048138
2330,"32 3/8 x 30 3/4 x 21"" (82.3 x 78.1 x 53.3 cm), seat h. 20 3/4"" (52.7 cm)",2,0.0001626280696048138
2331,"35 3/8 x 24 5/16"" (89.8 x 61.7 cm)",2,0.0001626280696048138
2332,"9 1/16 x 53 7/16 x 53 7/16"" (23 x 135.7 x 135.7 cm)",2,0.0001626280696048138
2333,"1 3/8 x 15 1/4 x 10"" (3.5 x 38.7 x 25.4 cm)",2,0.0001626280696048138
2334,"cover (overall): 11 × 7 11/16 × 9/16"" (28 × 19.5 × 1.5 cm); page (each): 9 13/16 × 7"" (25 × 17.8 cm); plate sizes vary throughout (see individual)",2,0.0001626280696048138
2335,"composition (irreg.): 6 1/16 × 6 1/4"" (15.4 × 15.8 cm); page: 12 13/16 × 9 15/16"" (32.6 × 25.2 cm)",2,0.0001626280696048138
2336,"13 x 42 x 24"" (33 x 106.7 x 61 cm)",2,0.0001626280696048138
2337,"13 1/2 x 3 3/8 x 1 1/16"" (34.3 x 8.6 x 2.7 cm)",2,0.0001626280696048138
2338,"irreg. composition  19 x 38 11/16"" (48.3 x 98.3 cm)",2,0.0001626280696048138
2339,"9 1/2 x 17 1/2"" (24.1 x 44.5 cm)",2,0.0001626280696048138
2340,"composition: 13 1/8 × 18 15/16"" (33.3 × 48.1 cm); page: 14 1/8 × 19 11/16"" (35.9 × 50 cm)",2,0.0001626280696048138
2341,"3 3/4 x 28 1/2 x 14 3/8"" (9.5 x 72.4 x 36.5 cm)",2,0.0001626280696048138
2342,"49 x 33 7/8"" (124.5 x 86.1 cm)",2,0.0001626280696048138
2343,"circum. 33"" (83.8 cm)",2,0.0001626280696048138
2344,"plate: 8 7/8 x 6 3/4"" (22.5 x 17.1cm); page: 13 1/16 x 9 15/16"" (33.2 x 25.2 cm)",2,0.0001626280696048138
2345,"composition (irreg.): 9 5/16 × 6 15/16"" (23.7 × 17.6 cm); page: 9 3/8 × 7 3/16"" (23.8 × 18.3 cm)",2,0.0001626280696048138
2346,"composition (irreg.): 14 5/16 × 11 5/16"" (36.4 × 28.8 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",2,0.0001626280696048138
2347,"31 x 32"" (78.7 x 81.3 cm)",2,0.0001626280696048138
2348,"composition: 6 15/16 x 7 5/8"" (17.7 x 19.3 cm); sheet: 8 1/4 x 9 1/16"" (21 x 23 cm)",2,0.0001626280696048138
2349,"plate: 6 3/8 x 7 5/8"" (16.2 x 19.4 cm); page: 22 13/16 x 15 9/16"" (58 x 39.5 cm)",2,0.0001626280696048138
2350,"irreg. composition  30 1/8 x 22 5/16"" (76.5 x 56.7 cm)",2,0.0001626280696048138
2351,"25 9/16 x 18 1/2"" (65 x 47 cm)",2,0.0001626280696048138
2352,"plate: 6 5/8 × 8 7/8"" (16.9 × 22.6 cm); page: 9 1/4 × 11 7/16"" (23.5 × 29 cm)",2,0.0001626280696048138
2353,"composition (irreg.): 10 1/8 × 8 7/8"" (25.7 × 22.6 cm); page: 14 7/8 × 11 1/8"" (37.8 × 28.3 cm)",2,0.0001626280696048138
2354,"each: h. 5"" (12.7 cm), diam. 10"" (25.4 cm)",2,0.0001626280696048138
2355,"27 x 18 1/2"" (68.6 x 47 cm)",2,0.0001626280696048138
2356,"13 1/8 x 10 13/16"" (33.3 x 25.8 cm)",2,0.0001626280696048138
2357,"29 3/4 x 39 3/4"" (75.6 x 101 cm)",2,0.0001626280696048138
2358,"2 15/16 x 3 1/4"" (7.5 x 8.3 cm)",2,0.0001626280696048138
2359,"composition (irreg.): 19 13/16 x 28 1/16"" (50.3 x 71.2 cm) cm); sheet: 29 15/16 × 22 3/8"" (76.1 × 56.8 cm)",2,0.0001626280696048138
2360,"14 1/8 x 10"" (35.8 x 25.4 cm)",2,0.0001626280696048138
2361,"5 x 24 3/4 x 26 3/4"" (12.7 x 62.9 x 68 cm)",2,0.0001626280696048138
2362,30 x 40 (76.1 x 101.5 cm),2,0.0001626280696048138
2363,"27 1/4 x 20 3/4"" (69.2 x 52.7 cm)",2,0.0001626280696048138
2364,"composition: 8 1/16 × 6 1/16"" (20.5 × 15.4 cm); sheet: 11 1/8 × 8 7/8"" (28.2 × 22.5 cm)",2,0.0001626280696048138
2365,".1 (fork): 7 1/8 x 1 1/2 x 5/8"" (18.1 x 3.8 x 1.6 cm) 
.2 (spoon): 7 1/4 x 1 3/4 x 3/4"" (18.4 x 4.5 x 1.9 cm) 
.3 (knife): 5 1/4 x 4 x 5/8"" (13.3 x 10.2 x 1.6 cm)",2,0.0001626280696048138
2366,"120 x 10 5/8 x 14 1/2"" (304.8 x 27 x 36.8 cm)",2,0.0001626280696048138
2367,"5 7/8 x 4 1/8"" (14.9 x 10.5 cm)",2,0.0001626280696048138
2368,"irreg. composition  7 15/16 x 13 15/16"" (20.3 x 35.4 cm)",2,0.0001626280696048138
2369,"23 15/16 x 16 11/16"" (60.8 x 42.4 cm)",2,0.0001626280696048138
2370,"composition: 14 3/4 x 13 1/16"" (37.5 x 33.2 cm); sheet: 17 15/16 x 14 15/16"" (45.5 x 38 cm)",2,0.0001626280696048138
2371,"1 3/4 x 6 1/4"" (4.4 x 15.9 cm)",2,0.0001626280696048138
2372,"8 1/4 x 3"" (21 x 7.6 cm)",2,0.0001626280696048138
2373,"10 5/8 x 29 9/16"" (27 x 75.1 cm)",2,0.0001626280696048138
2374,"page: 17 5/16 x 12 13/16"" (44 x 32.5 cm)",2,0.0001626280696048138
2375,"32 x 23 1/2 x 35"" (81.3 x 59.7 x 88.9 cm)",2,0.0001626280696048138
2376,"composition (irreg.): 10 13/16 x 9 3/16"" (27.4 x 23.3 cm); page: 18 1/16 x 14 7/16"" (45.9 x 36.6 cm)",2,0.0001626280696048138
2377,"each: 3 1/2 x 9 x 6"" (8.9 x 22.9 x 15.2 cm)",2,0.0001626280696048138
2378,"21 1/2 x 15 1/4 x 13 1/4"" (54.6 x 38.7 x 33.7 cm)",2,0.0001626280696048138
2379,"27 3/8 x 40 7/8"" (69.5 x 103.8 cm)",2,0.0001626280696048138
2380,"38 5/8 x 26 3/4"" (98.0 x 67.8 cm)",2,0.0001626280696048138
2381,"35 1/2 x 50"" (90.1 x 127.0 cm)",2,0.0001626280696048138
2382,"composition: 6 15/16 × 5 1/2"" (17.7 × 14 cm); page (each): 10 5/8 × 8 1/4"" (27 × 21 cm)",2,0.0001626280696048138
2383,"28 3/8 x 20 1/2"" (72.1 x 52 cm)",2,0.0001626280696048138
2384,"10 x 4 1/2 x 7"" (25.4 x 11.4 x 17.8 cm)",2,0.0001626280696048138
2385,"composition (irreg.): 12 11/16 x 11 1/2"" (32.2 x 29.2 cm); page: 20 1/16 x 14 15/16"" (51 x 37.9 cm)",2,0.0001626280696048138
2386,"27 7/8 x 20 1/2"" (71 x 52 cm)",2,0.0001626280696048138
2387,"5 3/4 x 3 1/4"" (14.6 x 8.3 cm)",2,0.0001626280696048138
2388,"plate: 5 1/8 × 3 1/8"" (13 × 8 cm); page: 7 1/2 × 5 1/2"" (19 × 14 cm)",2,0.0001626280696048138
2389,"2 1/16 x 11 1/2 x 15"" (5.2 x 29.2 x 38.1 cm)",2,0.0001626280696048138
2390,"composition (irreg.): 5 1/4 x 9 3/16"" (13.4 x 23.3 cm); page: 18 1/8 x 14 5/16"" (46 x 36.3 cm)",2,0.0001626280696048138
2391,"41 x 27"" (104.1 x 68.6cm)",2,0.0001626280696048138
2392,"21 x 14"" (53.4 x 35.5 cm)",2,0.0001626280696048138
2393,"composition (irreg.): 9 1/4 x 6 9/16"" (23.5 x 16.7 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",2,0.0001626280696048138
2394,"composition: 2 15/16 x 2 15/16"" (7.4 x 7.5 cm); page: 9 1/16 x 6 1/8"" (23 x 15.6 cm)",2,0.0001626280696048138
2395,"page: 9 5/16 x 7 1/4"" (23.7 x 18.4 cm)",2,0.0001626280696048138
2396,"page (each): 6 3/8 x 6 5/8"" (16 x 16.9 cm)",2,0.0001626280696048138
2397,"l. 61 x w. 2 7/8 x d. 2"" (l. 154.9 x w. 7.3 x d. 5.1 cm)",2,0.0001626280696048138
2398,"plate: 13 13/16 × 9"" (35.1 × 22.9 cm); page: 22 1/2 × 16"" (57.1 × 40.6 cm)",2,0.0001626280696048138
2399,"overall: 9 9/16 x 11 11/16 x 3/8"" (24.3 x 29.7 x 0.9 cm); page (each): 9 7/16 x 11 9/16"" (24 x 29.3 cm); sheet (of composition): 3 7/8 x 2 7/8"" (9.8 x 7.3 cm); composition: 3 9/16 x 2 9/16"" (9 x 6.5 cm)",2,0.0001626280696048138
2400,"composition (irreg.): 7 5/16 x 6 7/8"" (18.5 x 17.5 cm); sheet: 11 7/16 × 8 3/16"" (29 × 20.8 cm)",2,0.0001626280696048138
2401,"sheet: 4 5/16 x 5 7/16"" (10.9 x 13.8 cm).",2,0.0001626280696048138
2402,"page (each approx.): 9 1/16 x 6 1/4"" (23 x 15.9 cm); sheet (irreg.): 14 5/8 x 17 3/4"" (37.2 x 45.1 cm)",2,0.0001626280696048138
2403,"each: 2 5/8 x 2 3/4"" (6.7 x 7 cm)",2,0.0001626280696048138
2404,"plate: 10 7/16 × 6 15/16"" (26.5 × 17.7 cm); page: 13 × 9 13/16"" (33 × 25 cm)",2,0.0001626280696048138
2405,"14 x 22"" (35.6 x 55.8 cm)",2,0.0001626280696048138
2406,"composition (see child records): dimensions vary; page (each): 14 × 9 1/16"" (35.5 × 23 cm)",2,0.0001626280696048138
2407,"46 3/8 x 58 1/2"" (117.8 x 148.6 cm)",2,0.0001626280696048138
2408,"composition: 8 7/8 x 6 9/16"" (22.6 x 16.7 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",2,0.0001626280696048138
2409,"composition (irreg.): 5 15/16 × 5 5/16"" (15.1 × 13.5 cm); page: 12 11/16 × 9 13/16"" (32.2 × 25 cm)",2,0.0001626280696048138
2410,"composition (irreg.): 1 5/8 × 2 1/16"" (4.2 × 5.2 cm); page (irreg.): 8 1/4 × 5 5/16"" (21 × 13.5 cm)",2,0.0001626280696048138
2411,"4 1/8 x 6 3/8"" (10.5 x 16.2 cm)",2,0.0001626280696048138
2412,"5 3/4 x 3 1/2 x 2 3/8"" (14.6 x 8.9 x 6 cm)",2,0.0001626280696048138
2413,"composition: 9 7/16 x 6 15/16"" (23.9 x 17.7 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",2,0.0001626280696048138
2414,"plate: 4 5/8 × 3 1/8"" (11.8 × 7.9 cm); sheet: 8 13/16 × 6 1/2"" (22.4 × 16.5 cm)",2,0.0001626280696048138
2415,"7 x 1 5/8 x 1/16"" (17.8 x 4.1 x 0.2 cm)",2,0.0001626280696048138
2416,"4 7/8 x 16 7/8 x 10 1/8"" (12.4 x 42.8 x 25.7 cm)",2,0.0001626280696048138
2417,"h. 26"" (66 cm), diam. 19 1/4"" (48.9); base diam. 8"" (20.3 cm)",2,0.0001626280696048138
2418,"31 1/2 x 25 3/16 x 22 5/8"" (80 x 64 x 57.5 cm)",2,0.0001626280696048138
2419,"26 1/2 x 18 3/4"" (67.3 x 47.6 cm)",2,0.0001626280696048138
2420,"20 1/2 x 20 1/16 x 20 1/16"" (52 x 51 x 51 cm)",2,0.0001626280696048138
2421,"27 3/4 x 39 1/2"" (70.5 x 100.3 cm)",2,0.0001626280696048138
2422,"plate: 11 x 14 13/16"" (27.9 x 37.6cm); sheet: 14 1/8 × 17 11/16"" (35.8 × 45 cm)",2,0.0001626280696048138
2423,".1: 21 1/2 x 14 x 21 1/2"" (54.6 x 35.5 x 54.6 cm) 
.2: 21 x 14 x 19"" (53.3 x 35.6 x 48.2 cm) 
.3: 20 1/2 x 14 x 16 3/4"" (52 x 35.6 x 42.5 cm)",2,0.0001626280696048138
2424,"11 3/4 x 6 13/16"" (29.8 x 17.3 cm)",2,0.0001626280696048138
2425,"17 x 11 1/4 x 4 1/4"" (43.2 x 28.6 x 10.8 cm)",2,0.0001626280696048138
2426,"10 1/8 x 4 3/4"" (25.7 x 12.1 cm)",2,0.0001626280696048138
2427,"40 3/4 x 28 7/8"" (103.6 x 73.4 cm)",2,0.0001626280696048138
2428,"composition (irreg.): 7 1/4 × 4 1/8"" (18.4 × 10.5 cm); page: 12 5/16 × 9 13/16"" (31.3 × 25 cm)",2,0.0001626280696048138
2429,"composition (irreg.): 6 7/16 × 4 7/16"" (16.3 × 11.2 cm); page: 6 7/8 × 4 7/16"" (17.4 × 11.2 cm)",2,0.0001626280696048138
2430,"62 x 81"" (157.5 x 205.7 cm)",2,0.0001626280696048138
2431,"45 1/2 x 59 1/2"" (115 x 151 cm)",2,0.0001626280696048138
2432,"composition (irreg.): 15 3/4 x 12 1/16"" (40 x 30.6 cm); page: 16 9/16 x 12 5/8"" (42 x 32 cm)",2,0.0001626280696048138
2433,"6 1/2 x 5 3/16"" (16.5 x 13.2 cm)",2,0.0001626280696048138
2434,"composition (irreg.): 3 15/16 × 5 13/16"" (10 × 14.7 cm); page: 12 5/16 × 9 13/16"" (31.2 × 24.9 cm)",2,0.0001626280696048138
2435,"41 1/2 x 36 1/4"" (105.4 x 92.1 cm)",2,0.0001626280696048138
2436,"composition (irreg.): 9 7/16 x 6 13/16"" (24 x 17.3 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",2,0.0001626280696048138
2437,"53 × 19 11/16"" (134.6 × 50 cm)",2,0.0001626280696048138
2438,"page: 7 7/8 x 9 13/16"" (20 x 25 cm)",2,0.0001626280696048138
2439,"39 x 25 5/8"" (99.1 x 65.1 cm)",2,0.0001626280696048138
2440,"7 3/4 x 13 3/4 x 7 1/4"" (19.7 x 35 x 18.4 cm)",2,0.0001626280696048138
2441,"composition (irreg.): 11 x 8 1/4"" (28 x 21 cm); page: 14 x 11"" (35.6 x 27.9 cm)",2,0.0001626280696048138
2442,"plate: 16 7/16 x 12 3/8"" (41.7 x 31.5 cm); page: 14 3/16 x 11 1/4"" (36 x 28.5 cm)",2,0.0001626280696048138
2443,"33 x  21""  ( 83.8 x  53.2 cm)",2,0.0001626280696048138
2444,"plate: 9 3/16 × 5 13/16"" (23.3 × 14.7 cm); page: 10 7/8 × 8 11/16"" (27.7 × 22 cm)",2,0.0001626280696048138
2445,"7 1/4 x 1 1/4 x 3/4"" (18.4 x 3.2 x 1.9 cm)",2,0.0001626280696048138
2446,"h. 15"" (38.1 cm)",2,0.0001626280696048138
2447,"composition (irreg.): 8 3/16 × 6 15/16"" (20.8 × 17.7 cm); page: 9 5/16 × 7 3/16"" (23.6 × 18.3 cm)",2,0.0001626280696048138
2448,"composition (irreg.): 8 11/16 x 8 9/16"" (22 x 21.8 cm); page: 11 1/16 x 10 7/8"" (28.1 x 27.7 cm)",2,0.0001626280696048138
2449,"composition (irreg.): 12 1/16 x 7 15/16"" (30.6 x 20.2 cm); sheet: 15 3/8 x 11 1/8"" (39 x 28.2 cm)",2,0.0001626280696048138
2450,"20 3/4 x 13"" (52.7 x 33 cm)",2,0.0001626280696048138
2451,".a (keyboard): 2 x 16 x 6 7/8"" (5 x 40.7 x 17.5 cm)
.b (system unit) and .c (expansion unit) stacked: 5 3/4 x 16 5/16 x 12 1/2"" (14.6 x 41.5 x 31.8 cm)",2,0.0001626280696048138
2452,"7 x 7 1/2"" (17.8 x 19 cm)",2,0.0001626280696048138
2453,"irreg. composition  19 1/16 x 40 1/2"" (48.5 x 102.8 cm)",2,0.0001626280696048138
2454,"plate: 8 3/8 x 5 11/16"" (21.2 x 14.5 cm); page: 9 1/16 x 6 5/16"" (23 x 16 cm)",2,0.0001626280696048138
2455,"17 3/4 x 15"" (45.1 x 38.1 cm)",2,0.0001626280696048138
2456,"40 3/8 x 29 1/2"" (102.5 x 75 cm)",2,0.0001626280696048138
2457,"composition: 9 7/16 x 6 9/16"" (24 x 16.7 cm); page: 13 x 9 15/16"" (33 x 25.2 cm)",2,0.0001626280696048138
2458,"12 1/4 x 21 1/2"" (31.1 x 54.6cm)",2,0.0001626280696048138
2459,"composition (irreg.): 20 3/4 x 27 5/8"" (52.7 x 70.2 cm); sheet: 37 13/16 × 26"" (96 × 66 cm)",2,0.0001626280696048138
2460,"7 3/4 x 18 3/8"" (19.7 x 46.7 cm)",2,0.0001626280696048138
2461,"2 x 15"" (5.1 x 38.1 cm)",2,0.0001626280696048138
2462,"composition (irreg.): 14 5/16 × 9 15/16"" (36.4 × 25.2 cm); page (each approx.): 16 5/8 × 12 11/16"" (42.3 × 32.3 cm)",2,0.0001626280696048138
2463,"27 1/2 x 39"" (69.8 x 99.1cm)",2,0.0001626280696048138
2464,"8 1/2 x 7 1/4 x 4 1/4"" (21.6 x 18.4 x 10.8 cm)",2,0.0001626280696048138
2465,"13 1/2 x 26 1/2"" (34.3 x 67.3 cm)",2,0.0001626280696048138
2466,"composition: 8 1/16 × 5 15/16"" (20.4 × 15.1 cm); sheet: 11 1/4 × 9"" (28.5 × 22.9 cm)",2,0.0001626280696048138
2467,"composition (irreg.): 2 11/16 × 3 3/8"" (6.8 × 8.5 cm); page: 9 15/16 × 8 1/8"" (25.2 × 20.6 cm)",2,0.0001626280696048138
2468,"47 15/16 x 31 13/16"" (121.8 x 80.8 cm)",2,0.0001626280696048138
2469,"plate: 9 5/16 × 7"" (23.7 × 17.8 cm); page: 13 × 9 13/16"" (33 × 25 cm)",2,0.0001626280696048138
2470,"plate: 8 1/2 x 6 1/4"" (21.6 x 15.8 cm); sheet: 11 13/16 x 11 13/16"" (30 x 30 cm)",2,0.0001626280696048138
2471,"plate  5 15/16 x 3 3/4"" (15.2 x 9.5 cm)",2,0.0001626280696048138
2472,"27 1/2 x 19 5/8"" (69.8 x 49.8 cm)",2,0.0001626280696048138
2473,"plate: 10 15/16 x 7 13/16"" (27.8 x 19.8 cm); page: 13 x 9 5/8"" (33 x 24.5 cm)",2,0.0001626280696048138
2474,"19 11/16 x 13 3/4"" (50.0 x 43.9 cm)",2,0.0001626280696048138
2475,"page: 8 7/16 x 5 1/2"" (21.5 x 14 cm)",2,0.0001626280696048138
2476,"composition: 2 3/4 x 2 15/16"" (7 x 7.4 cm); page: 7 1/2 x 5 1/8"" (19 x 13 cm)",2,0.0001626280696048138
2477,"page (each approx.): 12 x 9 1/4"" (30.5 x 23.5 cm)
prints and inserts: various dimensions",2,0.0001626280696048138
2478,"sheet: 9 1/8 x 12 3/16"" (23.1 x 30.9 cm)",2,0.0001626280696048138
2479,"plate: 5 11/16 × 2 15/16"" (14.4 × 7.4 cm); page: 13 9/16 × 10 5/8"" (34.4 × 27 cm)",2,0.0001626280696048138
2480,"14 9/16 x 9 9/16"" (37 x 24.3 cm)",2,0.0001626280696048138
2481,"4 3/8 x 16"" (11.1 x 40.6 cm)",2,0.0001626280696048138
2482,"39 15/16 x 51"" (101.5 x 129.5 cm)",2,0.0001626280696048138
