,artist,count,frequency
0,Pablo Picasso,675,0.054290999758706666
1,Thomas Bewick,311,0.025014075444381886
2,Joan Miró,291,0.023405453229309096
3,Pierre Bonnard,210,0.016890533258264298
4,Sol LeWitt,200,0.016086222150727903
5,Unknown Artist,164,0.01319070216359688
6,E. McKnight Kauffer,146,0.011742942170031368
7,Fernand Léger,120,0.009651733290436742
8,Henri Matisse,120,0.009651733290436742
9,Ludwig Mies van der Rohe,118,0.009490871068929463
10,Anni Albers,115,0.009249577736668544
11,Jean (Hans) Arp,108,0.008686559961393068
12,Louis I. Kahn,106,0.008525697739885789
13,Unknown Designer,101,0.008123542186117591
14,Ernst Ludwig Kirchner,88,0.007077937746320277
15,Léo Marchutz,87,0.006997506635566637
16,Aleksandr Rodchenko,85,0.006836644414059358
17,Oskar Kokoschka,80,0.006434488860291161
18,Marc Chagall,80,0.006434488860291161
19,Vasily Kandinsky,79,0.006354057749537521
20,Tadanori Yokoo,79,0.006354057749537521
21,Herbert Bayer,79,0.006354057749537521
22,Giorgio de Chirico,73,0.005871471085015684
23,Hugo Gellert,71,0.005710608863508405
24,Max Ernst,70,0.005630177752754766
25,Eduardo Paolozzi,65,0.005228022198986568
26,James Prestini,58,0.004665004423711092
27,Bernard Tschumi,58,0.004665004423711092
28,Louise Bourgeois,57,0.004584573312957452
29,Walter Dexel,57,0.004584573312957452
30,László Moholy-Nagy,54,0.004343279980696534
31,A. M. Cassandre,54,0.004343279980696534
32,Zdeněk Rossmann,52,0.004182417759189255
33,Leonard Baskin,51,0.004101986648435615
34,Salvador Dalí,50,0.004021555537681976
35,El Lissitzky,49,0.003941124426928336
36,Gunta Stölzl,49,0.003941124426928336
37,Anatoli Lvovich Kaplan,48,0.0038606933161746963
38,Augustin Tschinkel,48,0.0038606933161746963
39,Philippe Starck,46,0.0036998310946674173
40,Ernst Barlach,44,0.0035389688731601384
41,Armin Hofmann,44,0.0035389688731601384
42,Johannes Molzahn,42,0.0033781066516528594
43,Georg Trump,41,0.00329767554089922
44,Abram Games,40,0.0032172444301455804
45,Lovis Corinth,40,0.0032172444301455804
46,Louis Comfort Tiffany,39,0.003136813319391941
47,Olga Rozanova,39,0.003136813319391941
48,André Derain,39,0.003136813319391941
49,Cedric Price,38,0.0030563822086383014
50,Max Beckmann,37,0.002975951097884662
51,Erik Gunnar Asplund,37,0.002975951097884662
52,Kirsten Hawthorne,37,0.002975951097884662
53,Gerald Laing,36,0.0028955199871310224
54,Joan Mitchell,36,0.0028955199871310224
55,Gerhard Marcks,36,0.0028955199871310224
56,Franciszek Starowieyski,35,0.002815088876377383
57,Zaha Hadid,35,0.002815088876377383
58,Max Pechstein,35,0.002815088876377383
59,Jasper Johns,34,0.0027346577656237434
60,Kurt Schwitters,34,0.0027346577656237434
61,Otl Aicher (also known as Otto Aicher),33,0.002654226654870104
62,Peter Schlumbohm,33,0.002654226654870104
63,Robert Delaunay,33,0.002654226654870104
64,Natalia Goncharova,32,0.0025737955441164644
65,Tapio Wirkkala,32,0.0025737955441164644
66,Alvar Aalto,32,0.0025737955441164644
67,Frank Lloyd Wright,32,0.0025737955441164644
68,Sonia Delaunay-Terk,32,0.0025737955441164644
69,Frederick Kiesler,31,0.002493364433362825
70,Marcel Breuer,31,0.002493364433362825
71,Mario Botta,30,0.0024129333226091854
72,Serge Spitzer,30,0.0024129333226091854
73,Roger Brown,29,0.002332502211855546
74,Enrique Zañartu,29,0.002332502211855546
75,Gustav Klutsis,28,0.0022520711011019064
76,Alex Katz,28,0.0022520711011019064
77,Richard Riemerschmid,28,0.0022520711011019064
78,Ludwig Hohlwein,28,0.0022520711011019064
79,Max Bill,28,0.0022520711011019064
80,Earl S. Tupper,27,0.002171639990348267
81,Dieter Roth,27,0.002171639990348267
82,Georges Rouault,27,0.002171639990348267
83,Hector Guimard,27,0.002171639990348267
84,Ladislav Sutnar,26,0.0020912088795946274
85,David Hockney,26,0.0020912088795946274
86,"Charles Eames,Ray Eames",26,0.0020912088795946274
87,Herbert Matter,25,0.002010777768840988
88,Enzo Mari,25,0.002010777768840988
89,"Daum Frères, Nancy, France",25,0.002010777768840988
90,"Charles Eames,Eero Saarinen",24,0.0019303466580873482
91,Piet Zwart,24,0.0019303466580873482
92,Franz Wilhelm Seiwert,24,0.0019303466580873482
93,Jean Dubuffet,24,0.0019303466580873482
94,Antonio Frasconi,24,0.0019303466580873482
95,Willem Jacob Henri Berend Sandberg,24,0.0019303466580873482
96,Bruce Conner,23,0.0018499155473337087
97,Mario Bellini,23,0.0018499155473337087
98,Henri Michaux,23,0.0018499155473337087
99,Max Burchartz,23,0.0018499155473337087
100,Roy Lichtenstein,23,0.0018499155473337087
101,Robert Michel,22,0.0017694844365800692
102,Leon Krier,22,0.0017694844365800692
103,Aleksei Kruchenykh,22,0.0017694844365800692
104,Ikko Tanaka,22,0.0017694844365800692
105,Various Artists,21,0.0016890533258264297
106,Jean Tinguely,21,0.0016890533258264297
107,Koichi Sato,20,0.0016086222150727902
108,Kaj Franck,20,0.0016086222150727902
109,Erich Mendelsohn,20,0.0016086222150727902
110,Larry Rivers,20,0.0016086222150727902
111,Almir Mavignier,20,0.0016086222150727902
112,Marcel Duchamp,20,0.0016086222150727902
113,Rudolf Grossmann,20,0.0016086222150727902
114,Marie Laurencin,19,0.0015281911043191507
115,Reiko Sudo,19,0.0015281911043191507
116,Charles Eames,19,0.0015281911043191507
117,Jules Chéret,18,0.0014477599935655112
118,Wols (A. O. Wolfgang Schulze),18,0.0014477599935655112
119,Barnett Newman,18,0.0014477599935655112
120,Massimo Vignelli,18,0.0014477599935655112
121,Marli Ehrman,18,0.0014477599935655112
122,Umberto Nason,18,0.0014477599935655112
123,Ay-O,18,0.0014477599935655112
124,Georges Braque,17,0.0013673288828118717
125,Henny Cahn,17,0.0013673288828118717
126,František Kalivoda,17,0.0013673288828118717
127,Cesar Pelli,17,0.0013673288828118717
128,Alfred Kubin,17,0.0013673288828118717
129,Dieter Rams,17,0.0013673288828118717
130,Emilio Ambasz,17,0.0013673288828118717
131,Ricardo Bofill,16,0.0012868977720582322
132,August Gaul,16,0.0012868977720582322
133,Jean Lurçat,16,0.0012868977720582322
134,Lester Beall,16,0.0012868977720582322
135,Victor Moscoso,16,0.0012868977720582322
136,Bruno Munari,16,0.0012868977720582322
137,Ettore Sottsass,16,0.0012868977720582322
138,Isamu Noguchi,16,0.0012868977720582322
139,Makoto Komatsu,16,0.0012868977720582322
140,Gerrit Rietveld,16,0.0012868977720582322
141,Max Slevogt,15,0.0012064666613045927
142,Paul Schuitema,15,0.0012064666613045927
143,Kirill Zdanevich,15,0.0012064666613045927
144,Yves Tanguy,15,0.0012064666613045927
145,Barbara Kruger,15,0.0012064666613045927
146,Josef Hoffmann,15,0.0012064666613045927
147,Paul Colin,15,0.0012064666613045927
148,Carl AndrewithAna Mendieta,15,0.0012064666613045927
149,Terry Winters,15,0.0012064666613045927
150,Raoul Hausmann,15,0.0012064666613045927
151,Raimund Abraham,15,0.0012064666613045927
152,Thomas Eckersley,15,0.0012064666613045927
153,"Coors Porcelain Co., Golden, CO",15,0.0012064666613045927
154,"Ivan Chermayeff,Thomas Geismar,Bruce Blackburn",14,0.0011260355505509532
155,"Rem Koolhaas,Elia Zenghelis,Madelon Vriesendorp,Zoe Zenghelis",14,0.0011260355505509532
156,José Luis Cuevas,14,0.0011260355505509532
157,Arne Jacobsen,14,0.0011260355505509532
158,Victor Pasmore,14,0.0011260355505509532
159,Ben Shahn,14,0.0011260355505509532
160,Hans Hollein,14,0.0011260355505509532
161,Edward Fella,13,0.0010456044397973137
162,Alexander Calder,13,0.0010456044397973137
163,Walter Pichler,13,0.0010456044397973137
164,Josef Müller-Brockmann,13,0.0010456044397973137
165,Al Held,13,0.0010456044397973137
166,Noémi Raymond,13,0.0010456044397973137
167,Xanti Schawinsky,13,0.0010456044397973137
168,Ernst Keller,13,0.0010456044397973137
169,Anton Stankowski,13,0.0010456044397973137
170,Carlos Mérida,13,0.0010456044397973137
171,Solomon Telingater,13,0.0010456044397973137
172,Arata Isozaki,13,0.0010456044397973137
173,Gaetano Pesce,13,0.0010456044397973137
174,Sam Lucente,13,0.0010456044397973137
175,Karl Hofer,13,0.0010456044397973137
176,Kitaoji Rosanjin,13,0.0010456044397973137
177,Herbert Leupin,12,0.0009651733290436741
178,A. G. Fronzoni,12,0.0009651733290436741
179,Romas Viesulas,12,0.0009651733290436741
180,Steven Holl,12,0.0009651733290436741
181,Reinhold Weiss,12,0.0009651733290436741
182,Wilhelm Wagenfeld,12,0.0009651733290436741
183,Oscar NiemeyerwithRoberto Burle Marx,12,0.0009651733290436741
184,Nell Blaine,12,0.0009651733290436741
185,Rex A. Stevens,12,0.0009651733290436741
186,Tom Phillips,12,0.0009651733290436741
187,Kiki Smith,12,0.0009651733290436741
188,Igor' Terent'ev,12,0.0009651733290436741
189,Kazumasa Nagai,12,0.0009651733290436741
190,Frank O. Gehry,12,0.0009651733290436741
191,Jan Tschichold,11,0.0008847422182900346
192,Rafael Viñoly,11,0.0008847422182900346
193,Robert Venturi,11,0.0008847422182900346
194,Jan Lenica,11,0.0008847422182900346
195,Marcel Broodthaers,11,0.0008847422182900346
196,William Bonnell,11,0.0008847422182900346
197,Vico Magistretti,11,0.0008847422182900346
198,Jan Sawka,11,0.0008847422182900346
199,Leo Lionni,11,0.0008847422182900346
200,Lucian Bernhard,11,0.0008847422182900346
201,Peter Gee,11,0.0008847422182900346
202,Mikhail Larionov,11,0.0008847422182900346
203,Fougasse (Cyril Kenneth Bird),11,0.0008847422182900346
204,Len Gittleman,11,0.0008847422182900346
205,John Heartfield (born Helmut Herzfeld),11,0.0008847422182900346
206,Michael Engelmann,11,0.0008847422182900346
207,Robert Ryman,11,0.0008847422182900346
208,Timo Sarpaneva,11,0.0008847422182900346
209,Ed Rossbach,11,0.0008847422182900346
210,Milton Glaser,11,0.0008847422182900346
211,Joe Colombo,11,0.0008847422182900346
212,Roman Cieslewicz,11,0.0008847422182900346
213,Dennis Wheeler,11,0.0008847422182900346
214,Kazimir Malevich,10,0.0008043111075363951
215,Zero (Hans Schleger),10,0.0008043111075363951
216,Cyan,10,0.0008043111075363951
217,Alberto Magnelli,10,0.0008043111075363951
218,"SITE (Sculpture in the Environment),James Wines",10,0.0008043111075363951
219,Howardena Pindell,10,0.0008043111075363951
220,Maria Siniakova,10,0.0008043111075363951
221,Oscar Nitzchke,10,0.0008043111075363951
222,"Jan Lewitt,George Him",10,0.0008043111075363951
223,Raymond Savignac,10,0.0008043111075363951
224,Masayuki Kurokawa,10,0.0008043111075363951
225,Klaus Staeck,10,0.0008043111075363951
226,John Cage,10,0.0008043111075363951
227,Ottomar Starke,10,0.0008043111075363951
228,Robert Mangold,10,0.0008043111075363951
229,"Ekco Products Co., Chicago, IL",9,0.0007238799967827556
230,"Grasoli-Werk Gebr. Grah, Solingen, Germany",9,0.0007238799967827556
231,Alain de La Bourdonnaye,9,0.0007238799967827556
232,R. Buckminster Fuller,9,0.0007238799967827556
233,Howard Chandler Christy,9,0.0007238799967827556
234,Shin Matsunaga,9,0.0007238799967827556
235,Richard Meier,9,0.0007238799967827556
236,Aubrey Beardsley,9,0.0007238799967827556
237,"Cyan,Sophie Alex,Wilhelm Ebentreich,Detlef Fiedler,Daniela Haufe,Siegfried Jablonsky",9,0.0007238799967827556
238,Eva Zeisel,9,0.0007238799967827556
239,"Kazimir Malevich,Olga Rozanova",9,0.0007238799967827556
240,André Masson,9,0.0007238799967827556
241,Frederick H. K. Henrion,9,0.0007238799967827556
242,Tadao Ando,9,0.0007238799967827556
243,Boris Bućan,9,0.0007238799967827556
244,Charles Rennie Mackintosh,9,0.0007238799967827556
245,Robert Indiana,9,0.0007238799967827556
246,Jim Dine,9,0.0007238799967827556
247,"Corning Glass Works, Corning, NY",9,0.0007238799967827556
248,"Maria Benktzon,Sven-Eric Juhlin",9,0.0007238799967827556
249,Per Arnoldi,9,0.0007238799967827556
250,Maria Martins,9,0.0007238799967827556
251,Wolf Zimmerman,9,0.0007238799967827556
252,Yusaku Kamekura,9,0.0007238799967827556
253,Ryuichi Yamashiro,9,0.0007238799967827556
254,Patrick Procktor,9,0.0007238799967827556
255,Paul Rudolph,9,0.0007238799967827556
256,Stephen Frykholm,9,0.0007238799967827556
257,Stig Lindberg,8,0.0006434488860291161
258,"Skidmore Owings & Merrill,Gordon Bunshaft",8,0.0006434488860291161
259,James Montgomery Flagg,8,0.0006434488860291161
260,Fridolin Müller,8,0.0006434488860291161
261,Richard Seewald,8,0.0006434488860291161
262,Friedrich St. Florian,8,0.0006434488860291161
263,Uwe Loesch,8,0.0006434488860291161
264,Ana MendietawithCarl Andre,8,0.0006434488860291161
265,Carlo Moretti,8,0.0006434488860291161
266,Santiago Calatrava,8,0.0006434488860291161
267,"Opera,Ton Homburg",8,0.0006434488860291161
268,Jacob Jensen,8,0.0006434488860291161
269,Magnus Stephensen,8,0.0006434488860291161
270,Odilon Redon,8,0.0006434488860291161
271,Karl Caspar,8,0.0006434488860291161
272,"Gustav Klutsis,Sergei Senkin",8,0.0006434488860291161
273,Josef Albers,8,0.0006434488860291161
274,Hans Erni,8,0.0006434488860291161
275,Robert Motherwell,8,0.0006434488860291161
276,Varvara Stepanova,8,0.0006434488860291161
277,W. Archibald Welden,8,0.0006434488860291161
278,Paula Scher,8,0.0006434488860291161
279,Jean Carlu,8,0.0006434488860291161
280,Richard Paul Lohse,8,0.0006434488860291161
281,"Gebrüder Thonet, company design",8,0.0006434488860291161
282,Richard Neutra,8,0.0006434488860291161
283,William Bradley,8,0.0006434488860291161
284,Ivan Chermayeff,8,0.0006434488860291161
285,Wes Wilson,8,0.0006434488860291161
286,Claes Oldenburg,8,0.0006434488860291161
287,Alberto Giacometti,8,0.0006434488860291161
288,Marianne Brandt,8,0.0006434488860291161
289,Erik Nitsche,8,0.0006434488860291161
290,Wim Crouwel,8,0.0006434488860291161
291,"David Burliuk,Vladimir Burliuk",7,0.0005630177752754766
292,Alphonse Mucha,7,0.0005630177752754766
293,Karl Gerstner,7,0.0005630177752754766
294,"Ivan Chermayeff,Thomas Geismar",7,0.0005630177752754766
295,"Blenko Glass Co., Inc., Milton, WV",7,0.0005630177752754766
296,Paul Rand,7,0.0005630177752754766
297,"American Steel & Wire Co., Worcester, MA",7,0.0005630177752754766
298,Pat Keely,7,0.0005630177752754766
299,Giulio Lazzotti,7,0.0005630177752754766
300,Andy Warhol,7,0.0005630177752754766
301,Akihiko Tsukamoto,7,0.0005630177752754766
302,Paul Mayen,7,0.0005630177752754766
303,Saul Steinberg,7,0.0005630177752754766
304,"Garth Huxtable,Ada Louise Huxtable",7,0.0005630177752754766
305,Hagbard Elis Bergh,7,0.0005630177752754766
306,Ben Nason,7,0.0005630177752754766
307,William Morris,7,0.0005630177752754766
308,Pierre Mendell,7,0.0005630177752754766
309,Giovanni Pintori,7,0.0005630177752754766
310,Il'ia Zdanevich,7,0.0005630177752754766
311,Peter Max,7,0.0005630177752754766
312,Russel Wright,7,0.0005630177752754766
313,Heinrich Zille,7,0.0005630177752754766
314,Paolo Venini,7,0.0005630177752754766
315,Saara Hopea,7,0.0005630177752754766
316,Giuseppe Viviani,7,0.0005630177752754766
317,Eric Henri Kennington,7,0.0005630177752754766
318,Vladimir Mayakovsky,7,0.0005630177752754766
319,Andries Dirk Copier,7,0.0005630177752754766
320,Richard Schultz,7,0.0005630177752754766
321,Austin Cooper,7,0.0005630177752754766
322,Robert Rauschenberg,7,0.0005630177752754766
323,Lee Bontecou,7,0.0005630177752754766
324,Kiyoshi Awazu,7,0.0005630177752754766
325,Wojciech Zamecznik,7,0.0005630177752754766
326,Emily Belding,6,0.00048258666452183704
327,Joost Schmidt,6,0.00048258666452183704
328,"Gertrud Natzler,Otto Natzler",6,0.00048258666452183704
329,"Tri-State Plastic Molding Co., Henderson, KY",6,0.00048258666452183704
330,Le Corbusier (Charles-Édouard Jeanneret)withPierre Jeanneret,6,0.00048258666452183704
331,Skidmore Owings & MerrillwithGordon Bunshaft,6,0.00048258666452183704
332,Grapus,6,0.00048258666452183704
333,"Stephen Brody,Dan Stoenescu",6,0.00048258666452183704
334,Takenobu Igarashi,6,0.00048258666452183704
335,Theo H. Ballmer,6,0.00048258666452183704
336,Petr Miturich,6,0.00048258666452183704
337,George Ohr,6,0.00048258666452183704
338,Lauretta Vinciarelli,6,0.00048258666452183704
339,"withJohn Cage,Lois Long",6,0.00048258666452183704
340,Man Ray (Emmanuel Radnitzky),6,0.00048258666452183704
341,Johannes Canis,6,0.00048258666452183704
342,Willi Baumeister,6,0.00048258666452183704
343,Adolf Ferdinand Schinnerer,6,0.00048258666452183704
344,Russian Book Collection,6,0.00048258666452183704
345,Jean Ipoustéguy,6,0.00048258666452183704
346,Tom Purvis,6,0.00048258666452183704
347,"Achille Castiglioni,Pier Giacomo Castiglioni",6,0.00048258666452183704
348,Marianne Strengell,6,0.00048258666452183704
349,Telex Electro Acoustic Division,6,0.00048258666452183704
350,Liliana Porter,6,0.00048258666452183704
351,Eileen Gray,6,0.00048258666452183704
352,"Marco Zanuso,Richard Sapper",6,0.00048258666452183704
353,Paul Klee,6,0.00048258666452183704
354,Carl Andre,6,0.00048258666452183704
355,Camille Bryen,6,0.00048258666452183704
356,Kurt Seligmann,6,0.00048258666452183704
357,Hajo Rose,6,0.00048258666452183704
358,Louis Sullivan,6,0.00048258666452183704
359,Alberto Meda,6,0.00048258666452183704
360,Théophile-Alexandre Steinlen,6,0.00048258666452183704
361,Barnett Freedman,6,0.00048258666452183704
362,Mieczysław Górowski,6,0.00048258666452183704
363,John Armstrong,6,0.00048258666452183704
364,"Ernesto Bruno La Padula,Giovanni Guerrini,Mario Romano",6,0.00048258666452183704
365,Donald Sultan,6,0.00048258666452183704
366,Lurelle Guild,6,0.00048258666452183704
367,Theo van Doesburg,6,0.00048258666452183704
368,Paul Chaleff,6,0.00048258666452183704
369,Richard Süssmuth,6,0.00048258666452183704
370,Norman Foster,6,0.00048258666452183704
371,Peter Birkhauser,6,0.00048258666452183704
372,"Synthetic Industries, Chattanooga, TN",6,0.00048258666452183704
373,Victor Vasarely,6,0.00048258666452183704
374,Joseph Maria Olbrich,6,0.00048258666452183704
375,Unknown designer,6,0.00048258666452183704
376,Vera Ermolaeva,6,0.00048258666452183704
377,Massimo Scolari,6,0.00048258666452183704
378,"Bell Laboratories, company design",6,0.00048258666452183704
379,Wifredo Lam,6,0.00048258666452183704
380,"Hemco Plastics Div. of Bryant Electrical Co., Bridgeport, CT",6,0.00048258666452183704
381,"Wild Plakken,Lies Ros,Rob Schroder",6,0.00048258666452183704
382,Marcello Nizzoli,6,0.00048258666452183704
383,Marco Zanuso,6,0.00048258666452183704
384,Louise Nevelson,6,0.00048258666452183704
385,Max Unold,6,0.00048258666452183704
386,"Various ArtistswithNatalia Goncharova,Mikhail Larionov,Nikolai Rogovin,Vladimir Tatlin",5,0.00040215555376819754
387,Seymour Chwast,5,0.00040215555376819754
388,Walter Seifert,5,0.00040215555376819754
389,"Venturi, Rauch and Scott Brown,Robert Venturi,John Rauch,Denise Scott Brown",5,0.00040215555376819754
390,Joseph Pennell,5,0.00040215555376819754
391,Lasar Segall,5,0.00040215555376819754
392,Georg Baselitz,5,0.00040215555376819754
393,Richard Lindner,5,0.00040215555376819754
394,Kenneth Brozen,5,0.00040215555376819754
395,Antoni Gaudí,5,0.00040215555376819754
396,Sigurd Persson,5,0.00040215555376819754
397,Richard Avedon,5,0.00040215555376819754
398,Eero Saarinen,5,0.00040215555376819754
399,Hugo Leven,5,0.00040215555376819754
400,Otto Baumberger,5,0.00040215555376819754
401,Henryk Tomaszewski,5,0.00040215555376819754
402,Ursula Morley Price,5,0.00040215555376819754
403,Poul Henningsen,5,0.00040215555376819754
404,George Cruikshank,5,0.00040215555376819754
405,Warrington Colescott,5,0.00040215555376819754
406,Roberto Matta,5,0.00040215555376819754
407,Gunnar Cyrén,5,0.00040215555376819754
408,Norman Ives,5,0.00040215555376819754
409,Dean Pollock,5,0.00040215555376819754
410,René Beeh,5,0.00040215555376819754
411,"Martin Roberts,Conran Associates",5,0.00040215555376819754
412,Richard Sapper,5,0.00040215555376819754
413,Finn Juhl,5,0.00040215555376819754
414,Erich Heckel,5,0.00040215555376819754
415,Zdenĕk Ziegler,5,0.00040215555376819754
416,Carl Auböck,5,0.00040215555376819754
417,Vladimir Lebedev,5,0.00040215555376819754
418,Antonio Cañavate Gómez,5,0.00040215555376819754
419,Edward Ruscha,5,0.00040215555376819754
420,Milton Ackoff,5,0.00040215555376819754
421,Sergio Asti,5,0.00040215555376819754
422,Willem de Kooning,5,0.00040215555376819754
423,Koloman Moser,5,0.00040215555376819754
424,John Baldessari,5,0.00040215555376819754
425,Walter Von Nessen,5,0.00040215555376819754
426,Édouard Manet,5,0.00040215555376819754
427,Clifford and Rosemary Ellis,5,0.00040215555376819754
428,Dorothy Liebes,5,0.00040215555376819754
429,Nikolai Rogovin,5,0.00040215555376819754
430,Peter GrippewithDylan Thomas,5,0.00040215555376819754
431,Niklaus Stoecklin,5,0.00040215555376819754
432,Peter Danko,5,0.00040215555376819754
433,Walter E. Spradbery,5,0.00040215555376819754
434,Dorothea Tanning,5,0.00040215555376819754
435,Walter Dorwin Teague,5,0.00040215555376819754
436,"Compagnie des Cristalleries de Baccarat, Paris, France",5,0.00040215555376819754
437,"John Melin,Anders Osterlin",5,0.00040215555376819754
438,Michael Cohen,5,0.00040215555376819754
439,"Charles Eames,Ray Eames,University of California Los Angeles Team",5,0.00040215555376819754
440,Theyre Lee-Elliott,5,0.00040215555376819754
441,Hans Bellmer,5,0.00040215555376819754
442,Marisol (Marisol Escobar),5,0.00040215555376819754
443,Grace Hartigan,5,0.00040215555376819754
444,Valentine Hugo,5,0.00040215555376819754
445,Le Corbusier (Charles-Édouard Jeanneret),5,0.00040215555376819754
446,Hans Wegner,5,0.00040215555376819754
447,Günther Ssymmank,5,0.00040215555376819754
448,David Lance Goines,5,0.00040215555376819754
449,"Aleksei Kruchenykh,Kirill Zdanevich",5,0.00040215555376819754
450,"The Aluminum Cooking Utensil Co., New York, NY",5,0.00040215555376819754
451,Peter Svannäs,5,0.00040215555376819754
452,Niklaus Troxler,5,0.00040215555376819754
453,Anton Lavinskii,5,0.00040215555376819754
454,Peter Cook,5,0.00040215555376819754
455,Gianfranco Frattini,5,0.00040215555376819754
456,Maxfield Parrish,5,0.00040215555376819754
457,"West Bend Aluminum Co., Wisconsin",5,0.00040215555376819754
458,Michael Thonet,5,0.00040215555376819754
459,"Wild Plakken,Lies Ros,Rob Schroder,Frank Beekers",5,0.00040215555376819754
460,Michael Singer,4,0.00032172444301455805
461,Rudolf Bircher,4,0.00032172444301455805
462,Bonnie Maclean,4,0.00032172444301455805
463,William de Vries,4,0.00032172444301455805
464,Stanley William Hayter,4,0.00032172444301455805
465,Lance Wyman,4,0.00032172444301455805
466,Leonetto Cappiello,4,0.00032172444301455805
467,Nicholas Krushenick,4,0.00032172444301455805
468,Nathan I. Felde,4,0.00032172444301455805
469,Edgar Ainsworth,4,0.00032172444301455805
470,Joseph Binder,4,0.00032172444301455805
471,Fritz Bühler,4,0.00032172444301455805
472,Allen Jones,4,0.00032172444301455805
473,Irving Harper,4,0.00032172444301455805
474,Jack Youngerman,4,0.00032172444301455805
475,Filippo Tommaso Marinetti,4,0.00032172444301455805
476,Fulvio Bianconi,4,0.00032172444301455805
477,Vanessa Bell,4,0.00032172444301455805
478,"Aluminum Company of America, Pittsburgh, Pennsylvania",4,0.00032172444301455805
479,John Hejduk,4,0.00032172444301455805
480,Akio Okumura,4,0.00032172444301455805
481,"Arabia, Wärtsilä Ab, Helsinki, Finland",4,0.00032172444301455805
482,Bart van der Leck,4,0.00032172444301455805
483,Eszter Haraszty,4,0.00032172444301455805
484,Ed E. Langbein,4,0.00032172444301455805
485,"Max Burchartz,Johannes Canis",4,0.00032172444301455805
486,Henri Tronquoy,4,0.00032172444301455805
487,Carel Visser,4,0.00032172444301455805
488,Jules Guran,4,0.00032172444301455805
489,Philip Guston,4,0.00032172444301455805
490,Ferdinand Kriwet,4,0.00032172444301455805
491,Rodolfo Bonetto,4,0.00032172444301455805
492,Josef Frank,4,0.00032172444301455805
493,"Antonio Bonet,Juan Kurchan,Jorge Ferrari Hardoy",4,0.00032172444301455805
494,"Intel Corporation, Santa Clara, CA",4,0.00032172444301455805
495,Libero Badii,4,0.00032172444301455805
496,Eugène Grasset,4,0.00032172444301455805
497,Shiro Kuramata,4,0.00032172444301455805
498,Max Huber,4,0.00032172444301455805
499,Howard Hodgkin,4,0.00032172444301455805
500,Hermann Gretsch,4,0.00032172444301455805
501,Nikolai Suetin,4,0.00032172444301455805
502,Hans Fabigan,4,0.00032172444301455805
503,Marcin Stajewski,4,0.00032172444301455805
504,Donia Nachshen,4,0.00032172444301455805
505,Richard Carlson,4,0.00032172444301455805
506,Jean Cocteau,4,0.00032172444301455805
507,Luba Lukova,4,0.00032172444301455805
508,Iurii Annenkov,4,0.00032172444301455805
509,Naum Granovskii,4,0.00032172444301455805
510,J. Briones,4,0.00032172444301455805
511,Gerhard Richter,4,0.00032172444301455805
512,Karl Koepping,4,0.00032172444301455805
513,Erik Gunnar AsplundwithSigurd Lewerentz,4,0.00032172444301455805
514,Otto Prutscher,4,0.00032172444301455805
515,"Rosenthal Porzellan A.G., Germany",4,0.00032172444301455805
516,Sheila Hicks,4,0.00032172444301455805
517,"Beggarstaffs (James Pryde, Scottish 1866-1941 & William Nicholson, British 1872-1949)",4,0.00032172444301455805
518,Wilhelm Deffke,4,0.00032172444301455805
519,"Luigi Caccia Dominioni,Pier Giacomo Castiglioni",4,0.00032172444301455805
520,Max Liebermann,4,0.00032172444301455805
521,"Denominator Company, Inc., New York, NY",4,0.00032172444301455805
522,J. P. Kayser Sohn,4,0.00032172444301455805
523,Iosef Chaikov,4,0.00032172444301455805
524,Jacques Nathan-Garamond,4,0.00032172444301455805
525,Edward Moulthrop,4,0.00032172444301455805
526,Diederick Van Kleef,4,0.00032172444301455805
527,David Staub,4,0.00032172444301455805
528,James J. Jacobson,4,0.00032172444301455805
529,"Edwin Scharff,Renatus Kuno",4,0.00032172444301455805
530,Eliot Noyes and Associates,4,0.00032172444301455805
531,Adolph Loos,4,0.00032172444301455805
532,Lino Sabattini,4,0.00032172444301455805
533,Alice von Pechmann,4,0.00032172444301455805
534,"David Burliuk,Vladimir Burliuk,Vasilii Kamenskii",4,0.00032172444301455805
535,Cedric Hartman,4,0.00032172444301455805
536,Stephan Rath,4,0.00032172444301455805
537,"Various ArtistswithVasilii Kamenskii,Aleksei Kruchenykh,Kirill Zdanevich",4,0.00032172444301455805
538,Ralph Schraivogel,4,0.00032172444301455805
539,"Synaptics Incorporated, San Jose, CA",4,0.00032172444301455805
